Fecha;Departamento;Municipio;D°a;Hora;Barrio;Zona;Clase de sitio;Arma empleada;M¢vil Agresor;M¢vil Victima;Edad;Sexo;Estado civil;Pa°s de nacimiento;Clase de empleado;Profesi¢n;Escolaridad;C¢digo DANE;Cantidad
07/08/2016;CUNDINAMARCA;NOCAIMA;Domingo;0:05:00;VER. EL FICAL;RURAL;BOSQUES;ARMA DE FUEGO;A PIE;A PIE;44;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;25491000;1
07/08/2016;GUAJIRA;MAICAO;Domingo;21:30:00;ERICA BEATRIZ;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;44430000;1
07/08/2016;GUAJIRA;MAICAO;Domingo;2:30:00;VILLAMAICAO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;PRIMARIA;44430000;1
07/08/2016;GUAJIRA;RIOHACHA (CT);Domingo;12:40:00;LA COSECHA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR VEHICULO;52;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;PRIMARIA;44001000;1
07/08/2016;GUAJIRA;RIOHACHA (CT);Domingo;4:20:00;CIUDADELA EL DIVI DIVI;URBANA;LOTE BALDIO;ARMA DE FUEGO;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;44001000;1
07/08/2016;HUILA;PITALITO;Domingo;3:30:00;PANORAMA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;41551000;1
07/08/2016;HUILA;RIVERA;Domingo;8:00:00;VEREDA EL SALADO;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;46;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;SECUNDARIA;41615000;1
07/08/2016;HUILA;SAN AGUST÷N;Domingo;20:00:00;VEREDA LOS CAUCHOS;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;46;MASCULINO;CASADO;COLOMBIA;AGRICULTOR;-;PRIMARIA;41668000;1
07/08/2016;META;VILLAVICENCIO (CT);Domingo;8:30:00;JUAN PABLO II;URBANA;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;65;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;ANALFABETA;50001000;1
07/08/2016;META;VILLAVICENCIO (CT);Domingo;3:20:00;SAN MARCOS;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;36;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;50001000;1
07/08/2016;NARI•O;EL ROSARIO;Domingo;12:30:00;LA LOMA;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;37;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52256000;1
07/08/2016;NARI•O;SAN ANDRES DE TUMACO;Domingo;18:00:00;VEREDA BOCAS DE CURAY;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;37;FEMENINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;52835000;1
07/08/2016;NARI•O;SAN ANDRES DE TUMACO;Domingo;7:50:00;LA PLAYITA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;52835000;1
07/08/2016;NORTE DE SANTANDER;CÈCUTA (CT);Domingo;19:00:00;BARRIO VIRGILIO BARCO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;PRIMARIA;54001000;1
07/08/2016;NORTE DE SANTANDER;CÈCUTA (CT);Domingo;0:30:00;BARRIO CALLEJON;URBANA;BARES, CANTINAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;43;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;54001000;1
07/08/2016;NORTE DE SANTANDER;CÈCUTA (CT);Domingo;19:40:00;BARRIO CA•O LIMON;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;54001000;1
07/08/2016;NORTE DE SANTANDER;CÈCUTA (CT);Domingo;14:50:00;BARRIO EL PORVENIR;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;CONDUCTOR MOTOCICLETA;30;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;PRIMARIA;54001000;1
07/08/2016;NORTE DE SANTANDER;EL TARRA;Domingo;19:30:00;CORREGIMIENTO FILO GRINGO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;CASADO;COLOMBIA;EMPLEADO EJERCITO;-;SECUNDARIA;54250000;1
07/08/2016;QUIND÷O;ARMENIA (CT);Domingo;2:21:00;CENTENARIO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;46;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;63001000;1
07/08/2016;QUIND÷O;LA TEBAIDA;Domingo;6:00:00;LOS SAUCES;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;63401000;1
07/08/2016;RISARALDA;AP÷A;Domingo;7:30:00;VEREDA BAJA CAMPANA;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;59;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;66045000;1
07/08/2016;RISARALDA;PEREIRA (CT);Domingo;3:00:00;PERLA DEL SUR;URBANA;LOTE BALDIO;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;ANALFABETA;66001000;1
07/08/2016;RISARALDA;PEREIRA (CT);Domingo;20:45:00;SECTOR PARQUE LA LIBERTAD;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;18;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;66001000;1
07/08/2016;SANTANDER;MOGOTES;Domingo;18:00:00;VRDA  CALICHANA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;70;MASCULINO;CASADO;COLOMBIA;AGRICULTOR;-;PRIMARIA;68464000;1
07/08/2016;TOLIMA;CUNDAY;Domingo;6:40:00;VRDA. LA PROFUNDA;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;23;FEMENINO;SEPARADO;COLOMBIA;AMA DE CASA;-;SECUNDARIA;73226000;1
07/08/2016;VALLE;CALI (CT);Domingo;5:30:00;JOSE M. MARROQUIN II E14;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
07/08/2016;VALLE;CALI (CT);Domingo;6:20:00;MARIO CORREA RENGIFO E18;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76001000;1
07/08/2016;VALLE;CALI (CT);Domingo;11:45:00;LOS LAGOS E13;URBANA;DISCOTECAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;36;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
07/08/2016;VALLE;CALI (CT);Domingo;4:15:00;EL CALVARIO E3;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;42;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
07/08/2016;VALLE;CALI (CT);Domingo;7:15:00;SAN CRISTOBAL E10;URBANA;CA•OS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
07/08/2016;VALLE;CALI (CT);Domingo;15:35:00;LOS NARANJOS I E14;URBANA;TIENDA;ARMA DE FUEGO;A PIE;A PIE;36;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76001000;1
07/08/2016;VALLE;CALIMA;Domingo;22:35:00;CINCUENTENARIO;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76126000;1
07/08/2016;VALLE;TULUµ;Domingo;10:30:00;Sintra San Carlos;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;66;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;ANALFABETA;76834000;1
07/08/2016;VALLE;TULUµ;Domingo;1:38:00;La Trinidad;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;48;MASCULINO;CASADO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;76834000;1
07/08/2016;VALLE;YUMBO;Domingo;19:05:00;GUADALUPE E25;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76892000;1
07/08/2016;VICHADA;CUMARIBO;Domingo;18:00:00;EL CENTRO;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;65;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;99773000;1
08/08/2016;ANTIOQUIA;BETANIA;Lunes;9:30:00;GUARICO;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;49;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05091000;1
08/08/2016;ANTIOQUIA;BETULIA;Lunes;1:00:00;LA AGUACATAL;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;38;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;05093000;1
08/08/2016;ANTIOQUIA;VALDIVIA;Lunes;2:30:00;PESCADO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;SEPARADO;COLOMBIA;AGRICULTOR;-;PRIMARIA;05854000;1
08/08/2016;ANTIOQUIA;ZARAGOZA;Lunes;3:30:00;ARENALES;RURAL;PARQUES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;22;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05895000;1
08/08/2016;ATLµNTICO;BARRANQUILLA (CT);Lunes;20:00:00;LOS PINOS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;29;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;08001000;1
08/08/2016;BOL÷VAR;ARJONA;Lunes;2:00:00;BARRIO LA ESPERANZA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;13052000;1
08/08/2016;BOL÷VAR;SIMIT÷;Lunes;8:41:00;CGTO. SAN BLAS;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;13744000;1
08/08/2016;BOYACµ;PAJARITO;Lunes;21:30:00;VDA.CURISI;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;15518000;1
08/08/2016;CALDAS;ANSERMA;Lunes;22:40:00;PABLO VI;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;17042000;1
08/08/2016;CALDAS;CHINCHINµ;Lunes;19:36:00;CENTRO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;48;FEMENINO;DIVORCIADO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;17174000;1
08/08/2016;CAUCA;ARGELIA;Lunes;21:00:00;EL POBLADO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;19050000;1
08/08/2016;CHOC‡;BAH÷A SOLANO;Lunes;15:00:00;EL POBLADO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;27075000;1
08/08/2016;C‡RDOBA;LA APARTADA;Lunes;19:40:00;EL ORIENTE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;15;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;23350000;1
08/08/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Lunes;16:53:00;EL REGALO II SECTOR E-7;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
08/08/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Lunes;7:17:00;LA BELLEZA E-4;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
08/08/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Lunes;8:22:00;MURILLO TORO E-18;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;35;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
08/08/2016;CUNDINAMARCA;GUAYABETAL;Lunes;23:05:00;VER. SAN ANTONIO;RURAL;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;CONDUCTOR VEHICULO;A PIE;94;MASCULINO;UNION LIBRE;COLOMBIA;COMERCIANTE;-;PRIMARIA;25335000;1
08/08/2016;HUILA;PITALITO;Lunes;18:30:00;VEREDA CHILLURCO;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;41551000;1
08/08/2016;META;VILLAVICENCIO (CT);Lunes;0:30:00;SAN MARCOS;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;35;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;50001000;1
08/08/2016;META;VILLAVICENCIO (CT);Lunes;21:58:00;POPULAR;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;50001000;1
08/08/2016;NARI•O;IPIALES;Lunes;17:10:00;AVENIDA PANAMERICANA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR VEHICULO;A PIE;35;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52356000;1
08/08/2016;NARI•O;LEIVA;Lunes;17:00:00;VEREDA SACHAMATES;RURAL;HACIENDA;ARMA DE FUEGO;A PIE;A PIE;60;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;52405000;1
08/08/2016;NARI•O;SAN ANDRES DE TUMACO;Lunes;13:00:00;VDA LA GUAYACANA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;48;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;SECUNDARIA;52835000;1
08/08/2016;NORTE DE SANTANDER;CÈCUTA (CT);Lunes;19:40:00;BARRIO LOS ALPES;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;56;MASCULINO;CASADO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;54001000;1
08/08/2016;QUIND÷O;MONTENEGRO;Lunes;12:30:00;ALASKA;URBANA;LOTE BALDIO;ARMA DE FUEGO;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;63470000;1
08/08/2016;SANTANDER;FLORIDABLANCA;Lunes;1:10:00;LA CUMBRE;URBANA;FRENTE A RESIDENCIAS - VIA PUBLICA;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;DIVORCIADO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;68276000;1
08/08/2016;TOLIMA;ANZOµTEGUI;Lunes;16:47:00;VRDA. EL BRILLANTE;RURAL;VIAS PUBLICAS;CONTUNDENTES;A PIE;A PIE;62;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;SECUNDARIA;73043000;1
08/08/2016;TOLIMA;HERVEO;Lunes;0:50:00;LA JUNTA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;39;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;73347000;1
08/08/2016;VALLE;CALI (CT);Lunes;18:30:00;JUNIN E9;URBANA;LOCAL COMERCIAL;ARMA DE FUEGO;A PIE;A PIE;39;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;76001000;1
08/08/2016;VALLE;CALI (CT);Lunes;11:40:00;MOJICA E15;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;15;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76001000;1
08/08/2016;VALLE;PALMIRA;Lunes;18:30:00;CORREGIMIENTO AMAIME;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;32;FEMENINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76520000;1
08/08/2016;VALLE;TULUµ;Lunes;16:38:00;Pueblo Nuevo;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;42;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76834000;1
09/08/2016;ANTIOQUIA;MEDELL÷N (CT);Martes;19:20:00;URB. VEGAS DE ALCALA  S.A.P.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;20;FEMENINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;05001000;1
09/08/2016;ATLµNTICO;BARRANQUILLA (CT);Martes;20:30:00;EL BOSQUE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;08001000;1
09/08/2016;ATLµNTICO;BARRANQUILLA (CT);Martes;11:40:00;SIMON BOLIVAR;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;A PIE;46;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;08001000;1
09/08/2016;BOYACµ;GACHANTIVµ;Martes;11:35:00;VDA.IGUA DE PAEZ;RURAL;LAGUNAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;35;FEMENINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;15293000;1
09/08/2016;CAQUETµ;FLORENCIA (CT);Martes;5:00:00;SIETE DE AGOSTO;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;18001000;1
09/08/2016;CAQUETµ;FLORENCIA (CT);Martes;5:00:00;VDA.  SAN ANTONIO DE ATENAS;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;18001000;1
09/08/2016;CAQUETµ;FLORENCIA (CT);Martes;5:00:00;VDA.  SAN ANTONIO DE ATENAS;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;18001000;1
09/08/2016;CAUCA;SUµREZ;Martes;9:30:00;C/MIENTO LA TOMA;RURAL;CARRETERA;ARMA BLANCA / CORTOPUNZANTE;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;34;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;19780000;1
09/08/2016;CESAR;VALLEDUPAR (CT);Martes;2:15:00;VILLA JAIDITH;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;25;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;20001000;1
09/08/2016;CHOC‡;ACAND÷;Martes;11:00:00;CGTO. CAPURGANA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;SOLTERO;-;EMPLEADO PARTICULAR;-;PRIMARIA;27006000;1
09/08/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Martes;20:45:00;LA INDEPENDENCIA E-7;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
09/08/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Martes;17:35:00;7 DE AGOSTO E-12;URBANA;CEMENTERIO;ARMA DE FUEGO;A PIE;CONDUCTOR VEHICULO;16;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;11001000;1
09/08/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Martes;23:33:00;PIO XII E-8;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
09/08/2016;CUNDINAMARCA;TENJO;Martes;5:30:00;VER.CHINCE;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;48;MASCULINO;CASADO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;25799000;1
09/08/2016;GUAJIRA;MAICAO;Martes;20:50:00;LOMA FRESCA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;55;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;44430000;1
09/08/2016;MAGDALENA;CIêNAGA;Martes;5:25:00;GIRASOLES;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;40;MASCULINO;VIUDO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;47189000;1
09/08/2016;MAGDALENA;NUEVA GRANADA;Martes;6:17:00;CORREGIMIENTO PUEBLITO LOS ANDES;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;35;FEMENINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;47460000;1
09/08/2016;META;VILLAVICENCIO (CT);Martes;23:42:00;CIUDAD PORFIA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;50001000;1
09/08/2016;NARI•O;FRANCISCO PIZARRO;Martes;0:15:00;BRISAS DEL MAR I ETAPA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;50;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52520000;1
09/08/2016;NARI•O;PASTO (CT);Martes;5:50:00;EL COMUN;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52001000;1
09/08/2016;PUTUMAYO;PUERTO GUZMµN;Martes;16:30:00;VDA. PUERTO ROSARIO;RURAL;RODANDO SOBRE VIA - VIA PUBLICA;ARMA DE FUEGO;A PIE;PASAJERO BUS;62;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;86571000;1
09/08/2016;QUIND÷O;ARMENIA (CT);Martes;21:45:00;QUINDOS I, II Y III;URBANA;PARQUES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;30;FEMENINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;63001000;1
09/08/2016;QUIND÷O;ARMENIA (CT);Martes;22:18:00;COLINAS CENTRO;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;63001000;1
09/08/2016;QUIND÷O;CIRCASIA;Martes;17:07:00;ALTO DE LA TAZA;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;85;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;63190000;1
09/08/2016;QUIND÷O;LA TEBAIDA;Martes;11:00:00;LA CAMPI•A;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;62;MASCULINO;CASADO;COLOMBIA;COMERCIANTE;-;PRIMARIA;63401000;1
09/08/2016;RISARALDA;DOSQUEBRADAS;Martes;16:00:00;VDA. LA UNION;RURAL;LOTE BALDIO;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;66170000;1
09/08/2016;RISARALDA;PEREIRA (CT);Martes;22:04:00;COLINAS DEL TRIUNFO;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;31;FEMENINO;SOLTERO;COLOMBIA;AMA DE CASA;-;SECUNDARIA;66001000;1
09/08/2016;TOLIMA;IBAGUê (CT);Martes;18:30:00;SAN SIMON PARTE ALTA (4);URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;73001000;1
